Hylak_id,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat
"150798",,Finland,Europe,ECRINS,"1","0",1.92,11.03,2.25,9.85,0.00,"3",5.1,0.117,974.6,"110",2.71,12.4,27.260417,62.742310
"150934",,Finland,Europe,ECRINS,"1","0",1.56,8.12,1.83,4.42,0.00,"3",2.8,0.131,390.3,"95",1.44,13.2,26.679622,62.692337
"150959",,Finland,Europe,ECRINS,"1","0",4.26,19.39,2.65,28.51,0.00,"3",6.7,1.858,177.6,"93",2.80,197.1,27.378273,62.682897
"150960",,Finland,Europe,ECRINS,"1","0",1.00,5.54,1.56,4.46,0.00,"3",4.5,0.074,698.1,"99",2.89,6.7,29.578865,62.682517
"150991",,Finland,Europe,ECRINS,"1","0",6.89,13.57,1.46,31.89,0.00,"3",4.6,1.136,324.9,"74",1.53,99.8,29.085494,62.674150
"151021",,Finland,Europe,ECRINS,"1","0",2.71,13.94,2.39,16.34,0.00,"3",6.0,0.208,909.0,"120",2.90,22.0,27.185013,62.661385
"151048",,Finland,Europe,ECRINS,"1","0",1.13,7.97,2.11,4.74,0.00,"3",4.2,0.454,120.9,"109",2.58,48.4,27.355728,62.652083
"151118",,Finland,Europe,ECRINS,"1","0",1.30,13.03,3.22,7.86,0.00,"3",6.0,0.178,511.3,"83",3.75,16.4,29.478842,62.634059
"151121",,Finland,Europe,ECRINS,"1","0",1.54,11.17,2.54,7.53,0.00,"3",4.9,0.355,245.6,"119",2.75,37.7,27.233946,62.633993
"151135",,Finland,Europe,ECRINS,"1","0",3.25,17.69,2.77,35.00,0.00,"3",10.8,0.344,1177.6,"65",5.39,36.3,27.823793,62.630822
"151186",,Finland,Europe,ECRINS,"1","0",1.48,14.98,3.47,7.23,0.00,"3",4.9,0.224,373.6,"105",2.79,24.2,27.509218,62.613831
"151268",,Finland,Europe,ECRINS,"1","0",1.05,7.58,2.08,5.17,0.00,"3",4.9,0.037,1617.0,"99",3.18,4.1,27.452284,62.590260
"151269",,Finland,Europe,ECRINS,"1","0",1.00,8.42,2.37,4.78,0.00,"3",4.8,0.512,108.0,"104",3.11,55.6,27.539055,62.589709
"151279",,Finland,Europe,ECRINS,"1","0",2.65,8.39,1.46,13.63,0.00,"3",5.2,3.466,45.5,"87",2.43,369.5,27.373958,62.586725
"151299",,Finland,Europe,ECRINS,"1","0",2.18,8.78,1.68,11.72,0.00,"3",5.4,0.329,412.2,"84",2.73,30.4,30.063432,62.583834
"151342",,Finland,Europe,ECRINS,"1","0",4.42,28.72,3.85,29.95,0.00,"3",6.8,0.647,535.8,"94",2.80,70.5,27.596808,62.575494
"151378",,Finland,Europe,ECRINS,"1","0",1.48,6.49,1.51,6.39,0.00,"3",4.3,0.035,2114.6,"95",2.43,3.7,26.507901,62.563033
"151389",,Finland,Europe,ECRINS,"1","0",2.29,23.18,4.32,21.67,0.00,"3",9.5,0.096,2612.7,"94",5.24,9.3,28.397935,62.559617
"151442",,Finland,Europe,ECRINS,"1","0",1.18,6.73,1.74,5.11,0.00,"3",4.3,0.609,97.1,"74",2.62,63.4,27.915804,62.541153
"151443",,Finland,Europe,ECRINS,"1","0",2.27,10.80,2.02,17.81,0.00,"3",7.8,0.059,3493.3,"108",4.20,5.5,29.089664,62.540899
"151479",,Finland,Europe,ECRINS,"1","0",2.85,8.82,1.47,14.49,0.00,"3",5.1,0.261,642.8,"69",2.33,24.8,29.412323,62.528482
"151531",,Finland,Europe,ECRINS,"1","0",1.11,13.50,3.61,5.70,0.00,"3",5.1,0.207,318.8,"87",3.26,22.4,27.197785,62.513718
"151534",,Finland,Europe,ECRINS,"1","0",2.44,16.18,2.92,13.59,0.00,"3",5.6,0.193,814.8,"88",2.74,18.1,28.682763,62.513273
"151543",,Finland,Europe,ECRINS,"1","0",4.25,28.36,3.88,46.07,0.00,"3",10.8,2.022,263.7,"93",4.94,219.0,26.802157,62.509938
"151550",,Finland,Europe,ECRINS,"1","0",1.00,5.92,1.67,4.91,0.00,"3",4.9,0.091,624.4,"117",3.22,9.9,27.017066,62.508552
"151553",,Finland,Europe,ECRINS,"1","0",6.24,32.63,3.68,53.03,0.00,"3",8.5,0.168,3653.4,"91",3.24,18.4,27.673958,62.507526
"151560",,Finland,Europe,ECRINS,"1","0",5.41,24.34,2.95,48.34,0.00,"3",8.9,4.774,117.2,"88",3.62,507.1,26.603191,62.504488
"151591",,Finland,Europe,ECRINS,"1","0",2.34,19.45,3.59,21.90,0.00,"3",9.4,1.918,132.2,"95",5.13,208.1,26.816165,62.496166
"151617",,Finland,Europe,ECRINS,"1","0",1.01,7.63,2.14,4.82,0.00,"3",4.8,0.109,512.1,"98",3.13,10.7,28.403254,62.487339
"151622",,Finland,Europe,ECRINS,"1","0",2.80,20.51,3.46,21.78,0.00,"3",7.8,13.835,18.2,"73",3.88,1573.7,27.730208,62.484627
"151634",,Finland,Europe,ECRINS,"1","0",1.02,6.52,1.82,5.10,0.00,"3",5.0,0.171,345.0,"112",3.28,18.4,26.944333,62.480845
"151637",,Finland,Europe,ECRINS,"1","0",1.79,16.09,3.40,9.45,0.00,"3",5.3,0.788,138.8,"90",2.88,87.8,27.176042,62.479831
"151658",,Finland,Europe,ECRINS,"1","0",1.26,7.39,1.86,6.82,0.00,"3",5.4,0.276,285.9,"96",3.35,29.3,26.717708,62.475660
"151659",,Finland,Europe,ECRINS,"1","0",1.11,11.48,3.07,7.10,0.00,"3",6.4,0.471,174.6,"91",4.26,46.2,28.344055,62.474617
"151664",,Finland,Europe,ECRINS,"1","0",1.28,9.10,2.27,10.79,0.00,"3",8.4,0.008,15608.9,"70",5.61,0.8,29.913227,62.473128
"151671",,Finland,Europe,ECRINS,"1","0",2.61,15.56,2.72,26.59,0.00,"3",10.2,1.132,271.9,"95",5.45,124.0,26.838391,62.471596
"151705",,Finland,Europe,ECRINS,"1","0",4.29,17.23,2.35,26.21,0.00,"3",6.1,0.155,1957.4,"98",2.51,16.4,26.702083,62.459852
"151718",,Finland,Europe,ECRINS,"1","0",2.00,7.13,1.42,8.95,0.00,"3",4.5,3.812,27.2,"95",2.27,462.4,27.259375,62.455519
"151729",,Finland,Europe,ECRINS,"1","0",1.48,10.20,2.36,8.31,0.00,"3",5.6,0.275,349.7,"89",3.29,31.6,27.340625,62.450897
"151733",,Finland,Europe,ECRINS,"1","0",7.26,44.53,4.66,73.28,0.00,"3",10.1,0.620,1368.0,"91",3.76,68.4,26.891417,62.450163
"151748",,Finland,Europe,ECRINS,"1","0",2.68,18.48,3.18,17.07,0.00,"3",6.4,0.249,793.5,"95",3.10,24.7,28.361458,62.446414
"151783",,Finland,Europe,ECRINS,"1","0",1.57,12.39,2.79,13.21,0.00,"3",8.4,0.331,462.0,"137",5.23,36.1,26.860417,62.435274
"151794",,Finland,Europe,ECRINS,"1","0",8.46,35.45,3.44,64.12,0.00,"3",7.6,2.168,342.3,"90",2.54,230.9,26.485035,62.430643
"151795",,Finland,Europe,ECRINS,"1","0",2.27,15.88,2.98,16.16,0.00,"3",7.1,0.154,1214.6,"74",3.76,16.2,28.045500,62.430975
"151797",,Finland,Europe,ECRINS,"1","0",9.62,50.40,4.58,92.49,0.00,"3",9.6,13.097,81.7,"70",3.22,1493.0,27.721678,62.430025
"151809",,Finland,Europe,ECRINS,"1","0",2.52,10.53,1.87,27.54,0.00,"3",10.9,0.009,35410.8,"108",5.99,0.9,29.105048,62.425428
"151811",,Finland,Europe,ECRINS,"1","0",1.28,6.02,1.50,6.28,0.00,"3",4.9,0.060,1210.8,"96",2.97,6.8,27.358062,62.424024
"151825",,Finland,Europe,ECRINS,"1","0",1.01,9.98,2.81,5.13,0.00,"3",5.1,0.177,335.2,"88",3.36,17.3,28.997240,62.419983
"151826",,Finland,Europe,ECRINS,"1","0",1.84,9.05,1.88,7.47,0.00,"3",4.1,0.214,404.1,"100",2.09,23.8,27.061458,62.419303
"151844",,Finland,Europe,ECRINS,"1","0",2.48,13.73,2.46,13.77,0.00,"3",5.6,0.168,948.5,"94",2.71,17.7,26.525522,62.413087
"151868",,Finland,Europe,ECRINS,"1","0",1.02,8.88,2.48,6.50,0.00,"3",6.4,0.793,94.8,"87",4.38,80.5,28.245465,62.408162
"151884",,Finland,Europe,ECRINS,"1","0",5.54,22.15,2.66,49.45,0.00,"3",8.9,0.391,1463.7,"114",3.58,42.4,26.681250,62.404849
"151886",,Finland,Europe,ECRINS,"1","0",1.07,11.34,3.09,6.60,0.00,"3",6.2,0.374,204.3,"87",4.14,37.9,29.010718,62.403707
"151895",,Finland,Europe,ECRINS,"1","0",1.25,11.02,2.78,9.09,0.00,"3",7.3,0.091,1156.6,"98",4.74,9.1,28.307739,62.399122
"151929",,Finland,Europe,ECRINS,"1","0",1.56,7.57,1.71,8.75,0.00,"3",5.6,0.039,2597.5,"114",3.25,4.2,26.673958,62.388088
"151941",,Finland,Europe,ECRINS,"1","0",1.01,8.26,2.31,5.00,0.00,"3",4.9,0.019,3046.7,"140",3.24,2.1,26.860417,62.382513
"151966",,Finland,Europe,ECRINS,"1","0",2.38,12.93,2.37,18.08,0.00,"3",7.6,0.335,624.6,"89",4.00,33.6,28.482292,62.377089
"151978",,Finland,Europe,ECRINS,"1","0",2.02,14.10,2.80,14.74,0.00,"3",7.3,0.095,1795.2,"107",4.04,9.7,29.065625,62.372069
"151995",,Finland,Europe,ECRINS,"1","0",1.00,4.37,1.23,5.73,0.00,"3",5.7,0.046,1441.5,"80",3.88,4.6,30.039176,62.367565
"151997",,Finland,Europe,ECRINS,"1","0",6.59,44.27,4.86,67.28,0.00,"3",10.2,0.539,1444.8,"88",3.94,56.0,28.980788,62.367047
"151999",,Finland,Europe,ECRINS,"1","0",1.11,9.43,2.52,4.29,0.00,"3",3.9,0.014,3544.8,"116",2.34,1.4,28.251290,62.366562
"152033",,Finland,Europe,ECRINS,"1","0",1.09,6.16,1.66,4.62,0.00,"3",4.2,0.009,5943.5,"97",2.62,1.0,27.532861,62.357285
"152042",,Finland,Europe,ECRINS,"1","0",1.17,8.07,2.11,3.38,0.00,"3",2.9,0.146,267.6,"113",1.64,16.2,26.975224,62.355137
"152049",,Finland,Europe,ECRINS,"1","0",1.26,11.02,2.77,6.12,0.00,"3",4.9,0.048,1475.0,"110",2.95,4.9,28.301877,62.354376
"152073",,Finland,Europe,ECRINS,"1","0",2.53,18.78,3.33,18.63,0.00,"3",7.4,0.184,1172.0,"96",3.77,18.9,28.211908,62.345263
"152074",,Finland,Europe,ECRINS,"1","0",4.58,18.22,2.40,25.28,0.00,"3",5.5,0.882,331.7,"104",2.17,96.2,26.507248,62.344920
"152099",,Finland,Europe,ECRINS,"1","0",1.64,7.27,1.60,7.29,0.00,"3",4.5,1.045,80.7,"91",2.42,113.4,26.478765,62.337372
"152112",,Finland,Europe,ECRINS,"1","0",1.23,8.31,2.12,7.22,0.00,"3",5.9,0.082,1019.8,"118",3.73,9.6,27.220291,62.332693
"152137",,Finland,Europe,ECRINS,"1","0",1.05,8.07,2.22,5.22,0.00,"3",5.0,0.070,863.8,"113",3.22,7.6,26.594792,62.326555
"152138",,Finland,Europe,ECRINS,"1","0",1.56,8.20,1.85,8.62,0.00,"3",5.5,0.071,1405.7,"146",3.16,7.9,26.699189,62.326913
"152171",,Finland,Europe,ECRINS,"1","0",1.25,13.97,3.52,8.70,0.00,"3",6.9,0.101,996.9,"86",4.49,10.7,29.115984,62.316382
"152178",,Finland,Europe,ECRINS,"1","0",1.54,9.75,2.22,10.00,0.00,"3",6.5,0.098,1180.5,"96",3.87,10.0,28.415948,62.313625
"152193",,Finland,Europe,ECRINS,"1","0",1.17,9.23,2.41,6.75,0.00,"3",5.8,0.458,170.6,"89",3.70,47.4,28.238542,62.309841
"152198",,Finland,Europe,ECRINS,"1","0",1.01,7.11,1.99,4.08,0.00,"3",4.0,0.312,151.2,"117",2.54,34.1,26.553585,62.308492
"152209",,Finland,Europe,ECRINS,"1","0",1.03,13.41,3.73,10.18,0.00,"3",9.9,0.070,1683.4,"71",7.30,7.4,29.126042,62.306366
"152212",,Finland,Europe,ECRINS,"1","0",4.12,13.31,1.85,25.52,0.00,"3",6.2,0.807,366.0,"100",2.58,94.8,27.084128,62.305073
"152213",,Finland,Europe,ECRINS,"1","0",1.15,9.99,2.63,11.02,0.00,"3",9.6,0.082,1555.5,"97",6.77,9.5,27.423958,62.305228
"152229",,Finland,Europe,ECRINS,"1","0",1.42,7.47,1.77,5.45,0.00,"3",3.8,0.579,108.9,"112",2.13,65.0,26.855208,62.302019
"152249",,Finland,Europe,ECRINS,"1","0",1.19,11.34,2.94,5.33,0.00,"3",4.5,0.837,73.7,"123",2.75,100.2,27.216110,62.295647
"152261",,Finland,Europe,ECRINS,"1","0",1.85,10.84,2.25,6.75,0.00,"3",3.6,0.661,118.1,"73",1.83,72.8,27.855208,62.292113
"152264",,Finland,Europe,ECRINS,"1","0",2.06,15.34,3.01,9.02,0.00,"3",4.4,0.042,2485.5,"104",2.18,4.9,27.043750,62.291033
"152284",,Finland,Europe,ECRINS,"1","0",1.03,6.59,1.83,8.05,0.00,"3",7.8,0.065,1432.9,"84",5.55,6.9,28.130208,62.286448
"152286",,Finland,Europe,ECRINS,"1","0",1.04,5.14,1.42,3.11,0.00,"3",3.0,0.037,972.3,"77",1.77,4.0,29.864596,62.285413
"152296",,Finland,Europe,ECRINS,"1","0",1.39,8.26,1.98,4.91,0.00,"3",3.5,0.036,1577.5,"110",1.96,4.1,26.886458,62.281250
"152300",,Finland,Europe,ECRINS,"1","0",5.54,25.10,3.01,45.84,0.00,"3",8.3,0.573,926.0,"102",3.27,66.4,27.057575,62.280579
"152350",,Finland,Europe,ECRINS,"1","0",1.06,7.13,1.96,4.38,0.00,"3",4.1,0.039,1301.0,"85",2.59,4.2,27.998440,62.270300
"152373",,Finland,Europe,ECRINS,"1","0",6.43,14.98,1.67,67.14,0.00,"3",10.4,0.537,1447.1,"118",4.09,64.0,27.246746,62.263638
"152379",,Finland,Europe,ECRINS,"1","0",5.31,18.66,2.29,26.74,0.00,"3",5.0,0.558,554.6,"89",1.85,60.2,26.365822,62.262350
"152389",,Finland,Europe,ECRINS,"1","0",1.20,12.97,3.34,10.70,0.00,"3",8.9,0.017,7286.9,"105",6.12,1.8,28.919360,62.260330
"152399",,Finland,Europe,ECRINS,"1","0",1.20,10.55,2.71,5.80,0.00,"3",4.8,0.106,633.0,"78",2.97,10.9,28.528485,62.258752
"152424",,Finland,Europe,ECRINS,"1","0",1.60,9.69,2.16,10.05,0.00,"3",6.3,0.054,2153.9,"118",3.65,6.4,27.187373,62.252524
"152441",,Finland,Europe,ECRINS,"1","0",4.61,22.61,2.97,25.07,0.00,"3",5.4,0.137,2117.6,"113",2.13,16.3,27.303846,62.245672
"152463",,Finland,Europe,ECRINS,"1","0",1.10,4.47,1.20,3.31,0.00,"3",3.0,0.043,889.8,"84",1.75,4.8,27.727083,62.240191
"152472",,Finland,Europe,ECRINS,"1","0",3.03,16.76,2.72,19.98,0.00,"3",6.6,0.255,907.1,"65",3.10,28.3,27.829624,62.237668
"152477",,Finland,Europe,ECRINS,"1","0",2.43,15.19,2.75,13.57,0.00,"3",5.6,0.376,417.8,"96",2.75,40.8,26.402472,62.235509
"152487",,Finland,Europe,ECRINS,"1","0",3.80,19.31,2.79,27.81,0.00,"3",7.3,0.175,1839.5,"65",3.24,18.3,28.406064,62.232872
"152491",,Finland,Europe,ECRINS,"1","0",2.18,10.52,2.01,13.70,0.00,"3",6.3,0.070,2264.7,"113",3.29,8.3,27.315533,62.231788
"152495",,Finland,Europe,ECRINS,"1","0",1.03,7.51,2.08,3.71,0.00,"3",3.6,0.058,740.2,"83",2.21,6.3,29.094792,62.230351
"152512",,Finland,Europe,ECRINS,"1","0",2.25,15.20,2.86,19.85,0.00,"3",8.8,0.049,4689.1,"76",4.83,5.4,29.252083,62.225431
"152543",,Finland,Europe,ECRINS,"1","0",3.25,11.20,1.75,19.23,0.00,"3",5.9,0.059,3771.6,"107",2.66,7.0,27.170117,62.215523
"152562",,Finland,Europe,ECRINS,"1","0",1.64,12.04,2.66,8.34,0.00,"3",5.1,0.087,1109.8,"135",2.84,9.6,26.531499,62.210665
"152570",,Finland,Europe,ECRINS,"1","0",4.57,13.67,1.80,35.90,0.00,"3",7.9,0.234,1775.5,"69",3.30,24.8,30.006497,62.209421
"152586",,Finland,Europe,ECRINS,"1","0",3.04,16.74,2.71,12.92,0.00,"3",4.3,0.465,321.7,"61",1.84,50.9,29.836926,62.204043
"152599",,Finland,Europe,ECRINS,"1","0",3.90,15.80,2.26,20.77,0.00,"3",5.3,1.384,173.7,"99",2.20,156.0,26.996031,62.200661
"152625",,Finland,Europe,ECRINS,"1","0",1.10,10.19,2.74,5.38,0.00,"3",4.9,0.093,670.0,"90",3.13,10.1,29.095537,62.191937
"152639",,Finland,Europe,ECRINS,"1","0",3.48,11.15,1.69,29.14,0.00,"3",8.4,0.542,622.3,"107",3.92,61.0,26.687913,62.187248
"152651",,Finland,Europe,ECRINS,"1","0",1.44,8.00,1.88,4.54,0.00,"3",3.1,1.408,37.3,"107",1.68,159.7,27.009392,62.182920
"152657",,Finland,Europe,ECRINS,"1","0",1.16,10.32,2.70,4.68,0.00,"3",4.0,0.044,1231.7,"110",2.44,5.1,26.761458,62.181250
"152671",,Finland,Europe,ECRINS,"1","0",5.67,24.09,2.85,40.33,0.00,"3",7.1,7.625,61.2,"73",2.72,920.8,27.767323,62.175085
"152673",,Finland,Europe,ECRINS,"1","0",1.17,6.06,1.58,7.97,0.00,"3",6.8,0.060,1536.7,"97",4.52,7.1,27.353391,62.174431
"152674",,Finland,Europe,ECRINS,"1","0",2.55,20.95,3.70,20.96,0.00,"3",8.2,0.295,822.5,"77",4.28,32.4,29.200903,62.174347
"152678",,Finland,Europe,ECRINS,"1","0",3.78,33.54,4.87,20.61,0.00,"3",5.5,0.396,602.4,"98",2.29,45.5,26.937236,62.173436
"152683",,Finland,Europe,ECRINS,"1","0",2.21,17.09,3.24,10.72,0.00,"3",4.8,8.287,15.0,"80",2.40,994.9,27.792823,62.171627
"152694",,Finland,Europe,ECRINS,"1","0",1.42,7.80,1.85,9.10,0.00,"3",6.4,0.032,3291.1,"86",3.92,3.7,27.551963,62.168401
"152699",,Finland,Europe,ECRINS,"1","0",1.07,6.91,1.88,8.26,0.00,"3",7.7,0.182,525.1,"107",5.37,22.0,27.259271,62.166548
"152702",,Finland,Europe,ECRINS,"1","0",4.53,28.00,3.71,27.62,0.00,"3",6.1,0.255,1253.7,"134",2.45,29.0,26.528125,62.165657
"152725",,Finland,Europe,ECRINS,"1","0",1.05,5.92,1.63,9.80,0.00,"3",9.3,0.018,6303.3,"135",6.75,2.0,26.623276,62.157334
"152739",,Finland,Europe,ECRINS,"1","0",1.94,10.11,2.05,13.95,0.00,"3",7.2,0.093,1736.6,"99",4.03,11.2,27.323668,62.153333
"152750",,Finland,Europe,ECRINS,"1","0",1.31,12.49,3.08,7.67,0.00,"3",5.9,0.179,496.1,"100",3.64,20.6,27.633726,62.150369
"152752",,Finland,Europe,ECRINS,"1","0",4.52,26.41,3.50,26.69,0.00,"3",5.9,0.940,328.6,"95",2.36,106.9,26.775274,62.149362
"152756",,Finland,Europe,ECRINS,"1","0",1.30,6.87,1.70,7.33,0.00,"3",5.6,1.215,69.9,"106",3.47,149.5,27.106519,62.148148
"152783",,Finland,Europe,ECRINS,"1","0",1.83,12.50,2.61,14.29,0.00,"3",7.8,0.091,1818.0,"138",4.51,9.9,26.367708,62.140845
"152794",,Finland,Europe,ECRINS,"1","0",2.82,12.51,2.10,13.93,0.00,"3",4.9,0.568,283.9,"119",2.26,63.6,26.503436,62.137064
"152831",,Finland,Europe,ECRINS,"1","0",6.03,33.31,3.83,44.21,0.00,"3",7.3,1.768,289.4,"95",2.75,205.0,26.864534,62.122873
"152834",,Finland,Europe,ECRINS,"1","0",1.00,6.47,1.83,4.97,0.00,"3",5.0,0.043,1336.6,"73",3.10,4.9,29.325654,62.121633
"152872",,Finland,Europe,ECRINS,"1","0",2.00,8.51,1.70,16.67,0.00,"3",8.3,2.496,77.3,"94",4.73,309.0,27.392371,62.108988
"152884",,Finland,Europe,ECRINS,"1","0",3.24,11.74,1.84,30.52,0.00,"3",9.4,0.053,6665.5,"66",4.61,6.0,29.221963,62.104842
"152915",,Finland,Europe,ECRINS,"1","0",1.34,7.69,1.87,5.47,0.00,"3",4.1,0.012,5275.4,"97",2.33,1.5,27.051042,62.093651
"152917",,Finland,Europe,ECRINS,"1","0",6.95,37.07,3.97,67.53,0.00,"3",9.7,1.934,404.1,"90",3.65,238.5,27.380990,62.093441
"152934",,Finland,Europe,ECRINS,"1","0",1.06,9.01,2.47,4.39,0.00,"3",4.2,0.140,362.7,"69",2.60,15.6,28.230208,62.084854
"152941",,Finland,Europe,ECRINS,"1","0",4.89,22.34,2.85,37.86,0.00,"3",7.7,0.112,3912.8,"81",3.17,12.5,28.983204,62.082763
"152952",,Finland,Europe,ECRINS,"1","0",1.14,7.68,2.03,6.98,0.00,"3",6.1,0.133,607.5,"97",4.02,16.2,27.267577,62.079463
"152953",,Finland,Europe,ECRINS,"1","0",1.48,14.86,3.45,15.93,0.00,"3",10.8,0.100,1844.2,"104",7.11,11.1,28.888204,62.079410
"152965",,Finland,Europe,ECRINS,"1","0",3.51,14.29,2.15,22.39,0.00,"3",6.4,0.079,3279.7,"120",2.83,9.0,27.673053,62.073115
"152979",,Finland,Europe,ECRINS,"1","0",2.75,17.07,2.90,16.89,0.00,"3",6.1,0.049,3990.6,"78",2.94,5.6,29.314583,62.065832
"152984",,Finland,Europe,ECRINS,"1","0",2.67,9.41,1.62,17.48,0.00,"3",6.5,6.170,32.8,"76",3.21,728.5,27.943731,62.064564
"152988",,Finland,Europe,ECRINS,"1","0",1.92,14.24,2.90,8.23,0.00,"3",4.3,0.117,813.8,"116",2.18,13.5,27.653010,62.062642
"152997",,Finland,Europe,ECRINS,"1","0",3.83,21.63,3.12,28.40,0.00,"3",7.4,0.364,903.2,"70",3.27,41.5,29.212853,62.059936
"152999",,Finland,Europe,ECRINS,"1","0",2.71,20.41,3.50,16.87,0.00,"3",6.2,0.024,8136.3,"113",3.01,2.9,26.758853,62.059424
"153003",,Finland,Europe,ECRINS,"1","0",2.46,7.63,1.37,14.82,0.00,"3",6.0,0.048,3573.9,"89",3.00,5.7,27.403666,62.057647
"153021",,Finland,Europe,ECRINS,"1","0",1.76,8.07,1.71,11.74,0.00,"3",6.7,0.073,1861.8,"75",3.79,8.5,29.561900,62.049616
"153044",,Finland,Europe,ECRINS,"1","0",1.51,9.12,2.10,8.10,0.00,"3",5.4,0.126,743.8,"82",3.11,14.6,29.299546,62.041146
"153058",,Finland,Europe,ECRINS,"1","0",2.26,13.21,2.48,33.19,0.00,"3",14.7,0.068,5648.8,"60",8.82,8.2,26.517708,62.034941
"153060",,Finland,Europe,ECRINS,"1","0",1.51,6.61,1.52,6.78,0.00,"3",4.5,0.031,2532.0,"80",2.52,3.6,29.721689,62.033520
"153075",,Finland,Europe,ECRINS,"1","0",1.28,9.64,2.40,5.72,0.00,"3",4.5,3.133,21.1,"96",2.65,365.9,26.996459,62.029614
"153089",,Finland,Europe,ECRINS,"1","0",2.83,20.03,3.36,20.66,0.00,"3",7.3,0.196,1219.7,"85",3.57,21.8,28.851749,62.024778
"153096",,Finland,Europe,ECRINS,"1","0",2.24,8.48,1.60,16.96,0.00,"3",7.6,0.019,10330.8,"86",4.06,2.2,28.054800,62.021548
"153103",,Finland,Europe,ECRINS,"1","0",1.27,8.06,2.02,13.36,0.00,"3",10.5,0.272,568.4,"78",7.29,32.4,26.600531,62.020441
"153113",,Finland,Europe,ECRINS,"1","0",1.38,8.09,1.95,8.39,0.00,"3",6.1,0.018,5395.2,"85",3.73,2.1,26.482935,62.017127
"153129",,Finland,Europe,ECRINS,"1","0",3.67,14.38,2.12,17.17,0.00,"3",4.7,2.569,77.3,"73",1.93,296.4,28.403125,62.008735
"153131",,Finland,Europe,ECRINS,"1","0",1.02,6.51,1.82,7.67,0.00,"3",7.5,0.056,1584.9,"114",5.28,6.6,26.423958,62.008015
"153135",,Finland,Europe,ECRINS,"1","0",2.75,9.46,1.61,15.56,0.00,"3",5.7,0.115,1565.9,"76",2.68,13.6,29.796811,62.007910
"153140",,Finland,Europe,ECRINS,"1","0",1.68,14.59,3.18,9.51,0.00,"3",5.7,0.044,2502.0,"90",3.20,5.4,26.903233,62.005720
"153152",,Finland,Europe,ECRINS,"1","0",5.96,21.01,2.43,40.75,0.00,"3",6.8,3.316,142.2,"71",2.55,383.1,29.276925,62.001734
"153163",,Finland,Europe,ECRINS,"1","0",9.57,28.19,2.57,83.95,0.00,"3",8.8,0.630,1542.3,"85",2.89,73.3,28.272785,61.997574
"153165",,Finland,Europe,ECRINS,"1","0",5.61,21.22,2.53,38.50,0.00,"3",6.9,2.486,179.3,"62",2.61,287.1,29.205889,61.996780
"153177",,Finland,Europe,ECRINS,"1","0",1.37,7.86,1.89,3.94,0.00,"3",2.9,0.024,1901.0,"110",1.54,3.0,26.806253,61.989586
"153197",,Finland,Europe,ECRINS,"1","0",7.92,30.60,3.07,59.28,0.00,"3",7.5,1.201,571.3,"70",2.57,138.0,29.043750,61.977083
"153215",,Finland,Europe,ECRINS,"1","0",6.57,20.72,2.28,53.48,0.00,"3",8.1,2.205,280.7,"73",3.03,254.2,29.193697,61.972841
"153225",,Finland,Europe,ECRINS,"1","0",5.47,18.49,2.23,42.78,0.00,"3",7.8,0.226,2190.7,"101",3.07,26.9,27.485568,61.968962
"153238",,Finland,Europe,ECRINS,"1","0",1.62,9.79,2.17,9.27,0.00,"3",5.7,0.107,1003.1,"80",3.27,12.7,30.070365,61.962949
"153241",,Finland,Europe,ECRINS,"1","0",1.97,8.15,1.64,10.30,0.00,"3",5.2,0.393,303.4,"72",2.74,46.8,29.864583,61.961517
"153248",,Finland,Europe,ECRINS,"1","0",3.68,32.41,4.77,21.32,0.00,"3",5.8,0.622,396.7,"76",2.48,70.3,28.961458,61.958536
"153254",,Finland,Europe,ECRINS,"1","0",2.74,10.87,1.85,18.06,0.00,"3",6.6,0.185,1129.8,"89",3.21,21.7,28.300599,61.954337
"153265",,Finland,Europe,ECRINS,"1","0",1.58,12.31,2.76,8.21,0.00,"3",5.2,0.068,1398.0,"103",2.94,7.9,28.379008,61.950750
"153275",,Finland,Europe,Other,"1","0",3.68,26.03,3.83,17.11,0.00,"3",4.6,0.745,265.8,"75",1.91,84.7,28.996875,61.948409
"153287",,Finland,Europe,ECRINS,"1","0",1.37,8.56,2.07,5.72,0.00,"3",4.2,0.157,422.0,"99",2.40,18.2,28.489674,61.943614
"153289",,Finland,Europe,ECRINS,"1","0",3.35,15.88,2.45,20.41,0.00,"3",6.1,0.039,6056.6,"91",2.73,4.5,28.293679,61.943490
"153295",,Finland,Europe,ECRINS,"1","0",1.05,8.76,2.41,4.62,0.00,"3",4.4,0.133,401.7,"105",2.78,15.7,28.209429,61.941969
"153304",,Finland,Europe,ECRINS,"1","0",1.79,11.21,2.37,7.61,0.00,"3",4.3,0.348,253.0,"118",2.22,41.2,27.680895,61.939713
"153312",,Finland,Europe,ECRINS,"1","0",1.98,6.49,1.30,7.30,0.00,"3",3.7,0.431,196.0,"68",1.81,51.3,29.870578,61.937186
"153322",,Finland,Europe,ECRINS,"1","0",1.43,13.60,3.21,5.25,0.00,"3",3.7,0.353,172.2,"82",2.03,41.4,29.021519,61.933525
